CSI_DATA,STA,0C:B8:15:D7:40:69,-62,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,49373,0,131,0,0,0.210442,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -29 2 -29 0 -29 0 -31 0 -27 -2 -25 -3 -25 -3 -24 -4 -24 -5 -23 -5 -25 -4 -25 -5 -24 -4 -23 -4 -21 -5 -24 -3 -20 -5 -18 -5 -20 -4 -19 -4 -19 -4 -20 -4 -16 -4 -19 -2 -21 -2 -20 -1 0 0 -19 0 -19 0 -19 0 -18 0 -17 0 -18 1 -19 1 -17 1 -19 3 -17 1 -19 3 -16 3 -18 4 -18 4 -17 3 -18 4 -18 5 -17 5 -17 5 -17 6 -17 6 -18 6 -17 7 -18 8 -17 7 -17 7 0 0 0 0 0 0 0 0 0 0 ],1730731311.1777549
CSI_DATA,STA,0C:B8:15:D7:40:69,-62,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,49828,0,135,0,0,0.217035,128,[-121 112 8 0 0 0 0 0 0 0 0 0 25 -15 22 -13 26 -14 25 -13 25 -12 21 -9 24 -9 22 -6 23 -7 23 -7 23 -7 23 -8 21 -7 21 -7 18 -5 22 -8 19 -4 19 -5 17 -5 18 -6 17 -5 19 -6 15 -5 17 -7 18 -8 17 -8 0 0 15 -8 18 -10 16 -9 16 -9 13 -8 15 -10 16 -11 14 -9 14 -14 14 -14 14 -11 12 -9 13 -11 13 -11 13 -12 13 -12 14 -14 12 -12 12 -12 12 -14 12 -13 12 -14 12 -15 11 -16 11 -15 12 -15 0 0 0 0 0 0 0 0 0 0 ],1730731311.184032
CSI_DATA,STA,0C:B8:15:D7:40:69,-58,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,88088,0,239,0,0,0.248964,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 -26 17 -27 14 -28 14 -29 16 -28 12 -26 10 -26 10 -25 7 -26 9 -25 7 -27 9 -27 8 -25 9 -24 8 -22 5 -25 9 -22 6 -21 5 -21 6 -20 6 -20 6 -21 6 -18 4 -19 8 -20 9 -19 9 0 0 -18 9 -18 10 -18 11 -17 10 -16 8 -16 11 -17 11 -15 10 -15 12 -15 11 -15 12 -13 11 -13 12 -15 12 -13 11 -13 13 -13 15 -13 13 -12 13 -13 13 -12 13 -12 14 -12 14 -11 16 -11 14 -11 15 0 0 0 0 0 0 0 0 0 0 ],1730731311.2162821
CSI_DATA,STA,0C:B8:15:D7:40:69,-54,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,2025854,0,37,0,0,2.18674,128,[37 80 2 0 0 0 0 0 0 0 0 0 23 21 21 21 22 23 23 24 20 23 16 22 17 23 15 22 17 23 14 23 16 24 16 25 15 23 14 22 12 21 16 22 12 20 11 19 11 18 12 18 12 18 13 19 10 16 13 17 15 18 14 17 0 0 15 16 16 16 17 15 16 14 14 12 16 13 17 13 14 12 17 11 15 13 17 12 14 11 16 10 16 11 16 10 17 9 19 9 17 9 16 8 17 8 16 8 17 7 17 7 18 6 17 6 16 6 0 0 0 0 0 0 0 0 0 0 ],1730731313.15381
CSI_DATA,STA,0C:B8:15:D7:40:69,-54,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,2029298,0,82,0,0,2.19326,128,[82 -96 4 0 0 0 0 0 0 0 0 0 -13 29 -14 27 -15 30 -15 30 -16 27 -15 23 -16 24 -16 21 -16 23 -18 22 -18 23 -19 24 -18 22 -17 21 -16 18 -17 23 -16 18 -16 18 -15 17 -14 17 -13 17 -15 19 -14 15 -13 18 -14 20 -13 19 0 0 -11 19 -11 20 -10 20 -10 20 -9 17 -8 18 -9 20 -9 18 -7 20 -9 18 -8 19 -7 17 -7 18 -7 19 -7 18 -6 18 -5 21 -5 18 -4 18 -4 18 -4 18 -4 19 -4 19 -4 19 -4 18 -4 17 0 0 0 0 0 0 0 0 0 0 ],1730731313.160876
CSI_DATA,STA,0C:B8:15:D7:40:69,-53,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,2116650,0,37,0,0,2.27733,128,[37 80 2 0 0 0 0 0 0 0 0 0 26 -21 26 -18 27 -20 28 -21 27 -17 25 -14 26 -14 25 -12 26 -13 26 -12 27 -14 27 -14 26 -13 25 -12 23 -10 25 -13 23 -10 21 -9 21 -9 21 -10 20 -10 22 -11 18 -8 19 -12 21 -14 19 -13 0 0 18 -14 18 -14 18 -15 17 -14 15 -12 16 -15 17 -15 15 -14 15 -16 15 -14 14 -16 13 -14 13 -16 14 -16 13 -15 13 -16 12 -18 12 -16 12 -16 11 -17 11 -17 10 -17 10 -17 10 -18 10 -17 9 -16 0 0 0 0 0 0 0 0 0 0 ],1730731313.2453172
CSI_DATA,STA,0C:B8:15:D7:40:69,-58,11,1,3,1,1,1,1,0,0,0,-94,5,6,1,2168709,0,110,0,0,2.32969,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 17 -11 16 -13 18 -16 17 -14 15 -13 12 -14 14 -13 12 -13 13 -14 12 -17 13 -16 13 -15 12 -16 11 -14 8 -15 13 -14 10 -13 9 -13 10 -12 9 -13 9 -13 9 -13 7 -13 9 -14 10 -12 11 0 0 -12 10 -10 11 -11 11 -10 11 -12 9 -10 10 -11 11 -9 10 -10 12 -6 10 -8 12 -8 10 -8 10 -7 12 -7 11 -6 12 -8 14 -5 12 -5 12 -3 11 -6 12 -5 12 -5 12 -5 13 -5 11 -4 12 0 0 0 0 0 0 0 0 0 0 ],1730731313.2975402
CSI_DATA,STA,0C:B8:15:D7:40:69,-58,11,1,1,1,1,1,1,0,0,0,-94,5,6,1,2174212,0,110,0,0,2.33676,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -25 -10 -24 -12 -27 -8 -31 -7 -26 -4 -23 -6 -26 -4 -23 -5 -24 -3 -24 -2 -27 -4 -27 -3 -26 -1 -25 0 -20 -4 -25 -1 -23 1 -22 -1 -21 -2 -19 -1 -20 -2 -21 1 -18 0 -21 -1 -23 -3 -21 0 0 -2 -21 -5 -20 -4 -21 -4 -19 -2 -19 -4 -19 -4 -20 -5 -18 -6 -20 -8 -16 -8 -18 -5 -16 -5 -17 -8 -16 -8 -16 -9 -16 -8 -19 -9 -15 -9 -16 -11 -13 -9 -16 -10 -15 -9 -15 -11 -15 -8 -15 -9 -14 0 0 0 0 0 0 0 0 0 0 ],1730731313.304306
CSI_DATA,STA,0C:B8:15:D7:40:69,-58,11,1,0,1,1,1,1,0,0,0,-94,5,6,1,2174829,0,110,0,0,2.34321,384,[110 96 6 0 0 0 0 0 0 0 0 0 2 -21 1 -20 1 -23 5 -24 4 -20 5 -18 5 -20 5 -18 5 -18 6 -17 7 -20 6 -20 7 -19 8 -18 7 -15 6 -19 6 -16 7 -14 6 -16 5 -14 6 -15 6 -15 7 -12 6 -15 7 -16 4 -16 0 0 5 -16 2 -16 4 -17 3 -14 4 -14 2 -14 4 -15 3 -14 2 -16 -1 -13 0 -15 1 -12 1 -14 -1 -14 -1 -14 -2 -15 -1 -16 -3 -14 -3 -13 -4 -13 -2 -13 -3 -14 -3 -14 -4 -14 -2 -13 -3 -13 0 0 0 0 0 0 0 0 0 0 ],1730731313.309978
CSI_DATA,STA,0C:B8:15:D7:40:69,-58,11,1,3,1,1,1,1,0,0,0,-94,5,6,1,2180277,0,110,0,0,2.34914,384,[110 96 6 0 0 0 0 0 0 0 0 0 -17 12 -16 12 -19 13 -21 11 -19 9 -17 7 -19 8 -17 7 -17 7 -17 6 -20 6 -19 7 -19 6 -19 5 -16 3 -18 7 -16 5 -16 3 -16 4 -14 4 -15 3 -16 4 -14 2 -16 4 -16 4 -15 5 0 0 -15 5 -13 6 -15 7 -13 7 -14 4 -13 6 -14 6 -13 6 -13 7 -10 8 -11 8 -11 6 -12 7 -10 8 -10 7 -10 10 -12 10 -9 9 -9 10 -7 9 -9 9 -9 9 -9 9 -9 11 -10 8 -8 9 0 0 0 0 0 0 0 0 0 0 ],1730731313.315671
