811,CSI,48:4A:E9:20:BE:E1,-89,128,-44,64,13,0,7,-16,8,-15,5,-11,3,-13,2,-18,3,-17,3,-11,0,-10,0,-11,1,-11,1,-11,0,-11,-2,-11,-1,-10,4,-9,4,-10,2,-11,2,-10,0,-10,-1,-9,0,-8,1,-6,4,-5,4,-6,2,-9,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-10,0,-8,1,-8,1,-9,2,-6,2,-3,1,0,1,3,1,2,-5,4,-9,7,-9,7,-9,6,-10,2,-11,-1,-13,0,-15,-1,-12,-3,-12,-2,-13,-2,-12,0,-12,3,-11,3,-6,4,-6,7,-9,7,-12
842,CSI,48:4A:E9:20:EE:80,-71,128,-42,96,13,0,30,-9,28,-9,26,-9,23,-9,19,-6,15,-3,10,1,4,6,0,13,-2,20,-3,26,-5,31,-5,35,-4,38,-4,40,-2,38,-1,36,0,32,1,26,1,20,1,13,0,6,-1,-1,-2,-8,-4,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,24,7,23,7,21,6,17,6,14,5,9,2,4,-1,-1,-5,-6,-9,-12,-12,-17,-16,-19,-19,-21,-21,-23,-22,-23,-22,-21,-21,-19,-19,-16,-15,-13,-10,-10,-5,-8,1,-7,8,-7,14,-6,20,-6,23,-7
884,CSI,7C:A4:49:81:CF:F4,-82,128,28,-64,1,0,13,20,16,18,15,19,14,20,15,21,14,21,14,18,15,15,14,16,14,16,16,14,14,14,13,16,14,17,15,15,15,14,13,16,13,16,14,15,15,15,14,13,12,13,11,12,11,11,9,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,6,3,5,3,6,4,8,6,9,8,10,9,10,7,9,6,9,8,10,10,9,13,9,14,10,14,12,14,11,15,9,16,11,16,15,17,13,20,13,21,13,21,12,22,13,22,14,24,15,25
915,CSI,7C:A4:49:81:CF:F4,-84,128,28,-64,1,0,-21,18,-19,19,-17,21,-15,20,-15,16,-19,15,-20,15,-18,17,-18,18,-18,16,-16,15,-14,15,-16,14,-18,15,-17,15,-17,13,-14,12,-11,10,-11,11,-12,10,-14,8,-16,9,-16,10,-16,8,-17,5,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,8,2,8,3,7,1,6,-3,9,-3,12,0,12,1,12,0,13,-1,14,-3,15,-2,16,-1,16,-4,17,-5,17,-8,15,-11,16,-13,18,-13,19,-14,22,-14,25,-12,22,-14,20,-16,23,-15,25,-13,23
947,CSI,48:4A:E9:20:EE:80,-70,128,-42,96,13,0,-19,27,-18,25,-16,22,-14,18,-11,14,-8,8,-5,2,-3,-5,-1,-12,2,-18,3,-24,4,-30,4,-34,4,-36,5,-38,5,-37,4,-36,4,-32,3,-27,2,-21,0,-15,-1,-8,-2,-2,-3,5,-4,10,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-15,14,-13,13,-11,10,-8,7,-4,5,0,2,4,-1,8,-5,13,-9,16,-12,19,-14,22,-16,23,-17,23,-18,23,-17,21,-16,18,-14,15,-11,10,-7,6,-2,1,2,-3,7,-7,12,-11,16,-14,20,-17,23
989,CSI,48:4A:E9:20:BE:E0,-92,128,-43,80,13,0,-5,-12,0,-9,-3,-6,-6,-5,-5,-9,-5,-11,-5,-11,-6,-8,-6,-7,-3,-8,-3,-9,-6,-7,-6,-8,-5,-11,-6,-9,-10,-5,-11,-6,-6,-9,-5,-12,-8,-13,-8,-12,-7,-9,-6,-7,-4,-5,-4,-4,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,0,-10,3,-6,4,-3,2,-2,2,0,1,1,-4,1,-7,2,-6,2,-3,1,-4,-2,-4,-5,-2,-5,-5,-4,-6,-5,-5,-6,-6,-5,-7,-3,-6,-1,-5,-1,-5,-2,-6,-4,-8,-7,-10,-8,-12,-9,-15
1020,CSI,48:4A:E9:20:BE:E1,-90,128,-44,64,13,0,9,-9,8,-10,10,-9,10,-9,8,-8,7,-6,8,-4,6,-3,5,-2,7,-3,8,-6,5,-8,4,-9,8,-11,9,-10,7,-6,6,-5,6,-6,8,-7,8,-7,8,-5,7,-2,6,-3,6,-4,8,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-8,-3,-7,-4,-6,-4,-7,-2,-6,1,-5,1,-3,3,0,2,2,-1,2,-1,0,-3,0,-6,2,-8,4,-9,5,-9,4,-11,0,-13,-2,-9,0,-6,3,-6,4,-6,4,-6,2,-5,1,-7,4,-8,5,-9
1051,CSI,48:4A:E9:20:EE:80,-71,128,-42,96,13,0,14,27,13,25,11,23,9,20,6,15,3,9,1,4,-2,-2,-5,-8,-8,-15,-10,-21,-11,-27,-11,-32,-12,-36,-11,-37,-9,-37,-7,-36,-6,-34,-4,-29,-4,-23,-3,-17,-2,-10,-3,-3,-4,3,-5,7,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,20,-6,18,-5,15,-5,11,-5,7,-6,3,-7,-1,-9,-7,-10,-11,-13,-16,-16,-19,-17,-21,-18,-22,-19,-22,-20,-21,-20,-20,-18,-18,-16,-15,-13,-11,-9,-7,-4,-3,1,2,5,5,10,9,15,12,19,14,22
1083,CSI,7C:A4:49:81:CF:F4,-84,128,28,-64,1,0,26,3,27,2,28,0,28,-2,28,-1,28,1,28,1,25,1,24,0,24,0,25,-3,23,-5,21,-2,20,-4,20,-8,19,-8,18,-5,17,-3,15,-3,14,-4,15,-4,18,-5,18,-3,16,-2,16,-3,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-4,8,-4,8,-6,8,-7,9,-6,11,-3,12,-1,14,1,15,0,16,-1,20,-1,23,-1,23,0,21,1,19,3,20,4,24,5,24,2,23,1,25,2,27,1,25,3,23,5,25,5,29,4,32,6
1115,CSI,48:4A:E9:20:BE:E0,-91,128,-43,80,13,0,-10,6,-11,2,-12,-2,-11,-2,-8,-1,-9,-2,-12,-3,-13,-3,-11,-3,-10,-6,-12,-5,-13,-1,-11,-1,-9,-1,-11,1,-12,-1,-10,-2,-9,0,-11,1,-11,1,-10,0,-8,1,-6,1,-4,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,8,3,5,4,0,3,0,-1,0,-2,-2,-5,-3,-8,-1,-8,2,-9,4,-9,2,-9,4,-8,6,-6,6,-3,7,-3,5,-5,3,-6,3,-6,0,-4,-2,-6,-2,-12,-2,-17,-1,-18,1,-16,1,-13,1
1156,CSI,48:4A:E9:20:EE:80,-71,128,-42,96,13,0,17,-29,15,-28,14,-26,13,-21,11,-16,8,-10,4,-3,0,5,-2,12,-5,18,-8,24,-11,30,-13,34,-14,37,-16,38,-16,37,-17,34,-15,29,-14,24,-11,18,-8,12,-3,5,1,-1,6,-7,8,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-22,1,-21,0,-18,-1,-15,-3,-11,-4,-6,-7,-1,-8,4,-10,9,-12,15,-15,18,-16,21,-17,22,-17,23,-17,24,-16,22,-14,19,-11,16,-9,12,-6,7,-2,1,2,-5,6,-10,10,-15,13,-21,13,-25
1188,CSI,48:4A:E9:1F:F5:62,-91,128,-42,96,13,0,1,-1,3,2,2,2,-2,-1,-4,-2,-4,-3,-5,-2,-7,1,-6,3,-4,6,-4,9,-5,12,-5,13,-5,13,-7,11,-9,9,-6,8,-3,8,-3,6,-3,2,-2,0,-1,0,-3,0,-3,-2,-1,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-10,-6,-11,-6,-10,-5,-11,-6,-10,-8,-7,-6,-8,-2,-8,0,-6,-2,-4,-4,-1,-3,2,1,3,3,5,1,9,-1,13,-1,12,0,9,-1,8,-3,10,-2,11,0,11,-2,10,-5,10,-4,9,-3,8,-1
1219,CSI,48:4A:E9:20:BE:E1,-91,128,-44,64,13,0,4,-10,5,-11,4,-9,1,-8,1,-8,2,-8,1,-4,4,-1,6,-3,6,-4,7,-3,9,-2,9,-2,10,-2,12,0,10,0,9,-1,9,0,8,2,6,2,6,2,5,2,4,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,6,2,5,0,3,1,2,3,-1,0,-4,-3,-4,1,-1,0,-1,-4,-5,-4,-8,-2,-10,-1,-10,0,-8,-1,-6,-2,-5,-1,-7,-4,-6,-7,0,-7,4,-5,2,-6,1,-9,0,-12,-1,-15,-1,-17
1251,CSI,48:4A:E9:20:EE:80,-72,128,-42,96,13,0,31,9,30,10,28,11,24,10,20,9,15,7,9,4,4,1,-3,-3,-9,-8,-15,-13,-18,-19,-20,-24,-21,-29,-20,-32,-16,-35,-13,-36,-10,-34,-7,-30,-3,-25,-1,-19,-1,-12,-3,-5,-4,2,-6,6,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-4,-20,-14,-19,-13,-19,-12,-18,-10,-18,-7,-18,-4,-18,1,-18,5,-19,9,-20,13,-20,17,-21,20,-23,20,-23,21,-23,22,-22,21,-19,20,-16,18,-12,15,-8,13,-3,12,3,10,9,9,14,7,19,5,22,6
1292,CSI,34:6F:24:C9:7A:05,-85,128,30,-32,1,0,-7,-36,-6,-32,-1,-28,0,-25,-3,-16,-5,-9,-6,-8,-7,-5,-8,1,-6,7,-7,9,-10,6,-12,8,-15,9,-20,8,-22,7,-24,3,-25,-3,-24,-8,-21,-12,-18,-14,-16,-14,-14,-16,-8,-18,-4,-17,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-3,11,0,9,1,6,3,4,5,2,9,-2,12,-7,14,-11,16,-11,17,-8,20,-6,22,-7,23,-9,23,-8,21,-6,20,-8,22,-12,20,-13,15,-12,12,-13,6,-17,-1,-21,-5,-23,-8,-25,-11,-27,-13,-29
1324,CSI,48:4A:E9:20:BE:E0,-92,128,-43,80,13,0,-4,-11,-5,-10,-4,-9,-3,-8,-1,-6,0,-5,1,-6,3,-6,4,-5,7,-4,8,-4,10,-3,13,-1,11,-1,10,-5,12,-4,15,-1,14,-3,11,-6,9,-3,10,0,9,-3,7,-5,5,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,-1,7,-3,6,-4,4,-4,0,-4,-1,-3,1,-2,-1,0,-4,2,-6,3,-3,3,-1,5,-3,7,-6,6,-7,5,-7,5,-8,3,-10,1,-12,-1,-12,-2,-11,-3,-9,-3,-5,-5,-5,-9,-7,-14,-8,-15
1355,CSI,48:4A:E9:20:EE:80,-70,128,-42,96,13,0,-8,-32,-8,-31,-8,-30,-7,-26,-5,-21,-3,-15,-1,-9,0,-3,1,4,2,12,1,19,-1,25,-2,31,-3,34,-6,36,-8,36,-10,34,-12,31,-12,25,-11,20,-8,14,-5,9,-2,3,3,-3,6,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-20,9,-18,9,-15,8,-12,8,-8,8,-3,9,2,10,7,11,12,13,16,15,20,17,22,18,24,19,24,19,23,20,22,18,20,15,16,12,12,8,9,4,5,-1,2,-7,-1,-12,-4,-18,-6,-23,-9,-27
1397,CSI,48:4A:E9:20:BE:E0,-89,128,-43,80,13,0,-9,-9,-8,-12,-7,-14,-8,-10,-8,-8,-8,-8,-10,-9,-7,-9,-2,-9,-4,-10,-4,-10,-3,-9,-4,-8,-6,-8,-9,-9,-9,-9,-8,-11,-9,-9,-8,-5,-5,-4,-3,-6,-2,-6,-3,-4,-3,-5,-3,-7,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,8,-7,9,-4,6,-2,7,0,7,2,5,-1,1,-1,-2,2,-4,0,-6,-5,-6,-9,-7,-10,-8,-10,-7,-11,-7,-12,-5,-11,-4,-9,-4,-7,-1,-9,0,-8,-4,-6,-10,-5,-10,-6,-7,-6,-8,-5,-11
1428,CSI,48:4A:E9:20:BE:E1,-90,128,-44,64,13,0,9,-10,5,-11,1,-14,3,-14,5,-9,6,-7,7,-7,7,-6,6,-7,7,-7,8,-7,7,-8,7,-7,10,-7,10,-6,8,-9,6,-11,4,-10,3,-11,4,-10,6,-8,6,-7,5,-6,4,-4,3,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-5,-11,-7,-7,-9,-4,-11,-5,-9,-4,-4,-1,-2,-1,2,-3,4,-3,4,-3,6,-4,8,-6,7,-9,6,-13,6,-14,5,-13,3,-12,0,-11,1,-8,3,-7,3,-8,4,-7,3,-6,2,-7,6,-5,10,-1
1460,CSI,48:4A:E9:20:EE:80,-69,128,-42,96,13,0,35,13,32,13,29,12,24,11,19,10,13,7,6,4,-1,1,-10,-2,-17,-5,-23,-7,-29,-10,-34,-12,-37,-14,-38,-15,-37,-17,-34,-17,-31,-17,-26,-15,-21,-13,-15,-10,-9,-6,-3,-1,2,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,19,-13,17,-12,14,-10,10,-10,5,-9,-1,-8,-7,-8,-14,-7,-19,-7,-25,-6,-29,-7,-32,-7,-34,-7,-35,-7,-34,-6,-32,-6,-27,-6,-22,-4,-16,-2,-8,0,-1,2,6,4,14,5,20,7,25,8,30,9
1502,CSI,48:4A:E9:20:BE:E0,-88,128,-43,80,13,0,18,-12,21,-12,17,-11,11,-10,5,-8,3,-4,5,-2,4,2,1,9,2,13,6,14,7,14,5,15,7,16,12,15,14,15,12,14,8,13,5,11,2,9,0,7,-2,3,-5,2,-5,2,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,2,11,3,9,2,7,0,5,-2,0,-4,-1,-4,-1,-7,-3,-11,-4,-14,-5,-17,-6,-17,-5,-17,-4,-16,-6,-13,-6,-12,-5,-11,-8,-7,-9,-2,-6,0,-6,4,-8,7,-10,11,-10,16,-12,19,-17
